팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버
현대캐피탈,2017-12-06,1,노재욱,0.0,0.0,0.0,0.0,0.0,0.0,4,3,61,37,5,2,3,S,0.0344827586206896,1
현대캐피탈,2017-12-06,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,11,9,4,1,0,0,0,Li,0.0,0
한국전력,2017-12-07,0,펠리페,40.74,47.83,37.04,0.0,25.0,0.25,14,8,3,0,7,2,8,R,0.5319148936170213,1
한국전력,2017-12-07,0,전광인,28.57,6.25,66.67,0.0,50.0,0.25,6,5,5,1,7,0,6,L,0.1914893617021276,1
한국전력,2017-12-07,0,안우재,50.0,0.0,0.0,50.0,0.0,0.25,2,2,1,1,8,1,3,C,0.1063829787234042,1
한국전력,2017-12-07,0,이재목,42.86,0.0,0.0,42.86,0.0,0.0,1,1,2,1,10,1,2,C,0.0851063829787234,1
한국전력,2017-12-07,0,이호건,0.0,0.0,0.0,0.0,0.0,0.25,12,9,84,28,10,2,0,S,0.0638297872340425,1
한국전력,2017-12-07,0,김인혁,8.33,14.29,0.0,0.0,0.0,0.0,5,5,7,2,2,0,5,L,0.0212765957446808,1
한국전력,2017-12-07,0,권영민,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,1,0,0,0,S,0.0,0
한국전력,2017-12-07,0,김진수,0.0,0.0,0.0,0.0,0.0,0.0,10,7,4,2,0,0,0,Li,0.0,0
한국전력,2017-12-07,0,박성률,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,R,0.0,0
한국전력,2017-12-07,0,오재성,0.0,0.0,0.0,0.0,0.0,0.0,13,11,1,0,0,0,0,Li,0.0,0
대한항공,2017-12-07,1,가스파리니,54.17,36.36,61.11,0.0,87.5,1.0,5,3,3,0,12,6,13,R,0.5142857142857142,1
대한항공,2017-12-07,1,정지석,54.84,40.0,57.14,0.0,58.33,0.0,14,11,4,1,11,0,9,L,0.2428571428571428,1
대한항공,2017-12-07,1,진성태,71.43,50.0,0.0,80.0,0.0,0.0,1,1,3,0,13,2,1,C,0.1,1
대한항공,2017-12-07,1,최석기,50.0,0.0,0.0,50.0,0.0,0.25,5,3,2,1,16,1,2,C,0.0571428571428571,1
대한항공,2017-12-07,1,김학민,25.0,33.33,33.33,0.0,20.0,0.0,4,4,4,1,2,0,6,L,0.0428571428571428,1
대한항공,2017-12-07,1,한선수,0.0,0.0,0.0,0.0,0.0,0.0,9,9,72,38,3,2,1,S,0.0285714285714285,1
대한항공,2017-12-07,1,임동혁,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,2,R,0.0142857142857142,0
대한항공,2017-12-07,1,백광현,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,0,0,0,Li,0.0,0
대한항공,2017-12-07,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,8,7,5,2,0,0,0,Li,0.0,0
KB손해보험,2017-12-08,1,알렉스,51.61,57.14,40.0,0.0,40.0,1.33,6,5,2,2,7,1,9,L,0.3559322033898305,1
KB손해보험,2017-12-08,1,이강원,65.22,53.85,71.43,0.0,100.0,1.0,7,6,0,0,7,2,5,R,0.3389830508474576,1
KB손해보험,2017-12-08,1,손현종,56.25,44.44,100.0,0.0,33.33,0.33,5,4,0,0,4,2,4,L,0.2033898305084746,1
KB손해보험,2017-12-08,1,하현용,80.0,0.0,0.0,100.0,0.0,0.0,2,1,0,0,5,2,1,C,0.1016949152542373,1
KB손해보험,2017-12-08,1,황두연,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0,1,L,0.0,0
KB손해보험,2017-12-08,1,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,4,3,5,2,0,0,0,Li,0.0,0
KB손해보험,2017-12-08,1,한기호,0.0,0.0,0.0,0.0,0.0,0.0,6,5,2,2,0,0,0,Li,0.0,0
우리카드,2017-12-08,0,파다르,55.56,47.06,71.43,0.0,66.67,0.33,3,0,1,0,6,1,4,R,0.53125,1
우리카드,2017-12-08,0,최홍석,45.0,41.67,50.0,0.0,50.0,0.33,5,3,4,2,4,0,3,L,0.3125,1
우리카드,2017-12-08,0,조근호,33.33,0.0,0.0,33.33,0.0,0.0,2,2,0,0,10,2,1,C,0.09375,0
우리카드,2017-12-08,0,유광우,0.0,0.0,0.0,0.0,0.0,0.33,3,2,49,25,7,1,1,S,0.0625,1
우리카드,2017-12-08,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,5,5,3,1,0,0,0,Li,0.0,0
현대캐피탈,2017-12-09,1,문성민,44.83,50.0,30.77,0.0,62.5,0.5,9,8,3,1,11,3,7,R,0.3157894736842105,1
현대캐피탈,2017-12-09,1,안드레아스,50.0,42.86,33.33,0.0,63.64,0.0,5,5,4,0,7,1,7,L,0.2280701754385964,1
현대캐피탈,2017-12-09,1,신영석,62.5,0.0,0.0,83.33,0.0,0.5,2,0,3,2,14,4,2,C,0.1929824561403508,1
현대캐피탈,2017-12-09,1,박주형,30.0,66.67,0.0,0.0,20.0,0.25,8,5,2,0,6,2,4,L,0.1052631578947368,0
현대캐피탈,2017-12-09,1,차영석,27.27,100.0,0.0,20.0,0.0,0.0,1,1,4,0,15,2,3,C,0.087719298245614,1
현대캐피탈,2017-12-09,1,송준호,33.33,0.0,0.0,0.0,50.0,0.0,2,1,0,0,1,0,2,R,0.0350877192982456,0
현대캐피탈,2017-12-09,1,노재욱,0.0,0.0,0.0,0.0,0.0,0.0,8,6,72,32,9,2,1,S,0.0350877192982456,1
현대캐피탈,2017-12-09,1,박종영,0.0,0.0,0.0,0.0,0.0,0.0,9,6,0,0,0,0,0,Li,0.0,0
현대캐피탈,2017-12-09,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,7,5,3,2,0,0,0,Li,0.0,0
현대캐피탈,2017-12-09,1,이시우,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,L,0.0,0
OK저축은행,2017-12-09,0,송명근,48.15,45.45,44.44,0.0,40.0,0.75,8,7,2,1,3,0,7,L,0.2666666666666666,1
OK저축은행,2017-12-09,0,마르코,41.38,30.0,57.14,0.0,100.0,0.0,1,1,4,0,6,1,9,R,0.2166666666666666,0
OK저축은행,2017-12-09,0,김요한,50.0,0.0,0.0,50.0,0.0,0.0,4,3,3,1,7,3,3,C,0.15,1
OK저축은행,2017-12-09,0,박원빈,44.44,100.0,0.0,37.5,0.0,0.5,2,0,1,0,8,1,0,C,0.1166666666666666,1
OK저축은행,2017-12-09,0,차지환,41.67,40.0,20.0,0.0,100.0,0.0,3,3,0,0,2,1,8,L,0.1,0
OK저축은행,2017-12-09,0,조재성,60.0,100.0,71.43,0.0,0.0,0.0,1,1,2,0,0,0,3,R,0.1,0
OK저축은행,2017-12-09,0,송희채,20.0,0.0,0.0,0.0,40.0,0.0,7,6,2,1,4,0,6,L,0.0333333333333333,0
OK저축은행,2017-12-09,0,이민규,0.0,0.0,0.0,0.0,0.0,0.0,7,6,87,41,5,1,2,S,0.0166666666666666,1
OK저축은행,2017-12-09,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,17,15,4,1,0,0,0,Li,0.0,0
삼성화재,2017-12-10,0,박철우,66.67,75.0,58.82,0.0,75.0,0.25,9,6,2,0,8,2,6,R,0.3484848484848485,1
삼성화재,2017-12-10,0,타이스,38.3,33.33,46.67,0.0,40.0,0.0,7,5,2,0,10,2,8,L,0.303030303030303,1
삼성화재,2017-12-10,0,류윤식,55.56,66.67,0.0,0.0,66.67,0.0,10,8,4,2,10,1,2,L,0.0909090909090909,1
삼성화재,2017-12-10,0,김규민,37.5,0.0,0.0,42.86,0.0,0.0,0,0,2,1,14,3,2,C,0.0909090909090909,1
삼성화재,2017-12-10,0,박상하,36.36,50.0,0.0,33.33,0.0,0.0,2,2,1,1,12,1,0,C,0.0757575757575757,1
삼성화재,2017-12-10,0,황동일,66.67,66.67,0.0,0.0,0.0,0.0,8,2,84,42,8,3,1,S,0.0757575757575757,1
삼성화재,2017-12-10,0,김형진,0.0,0.0,0.0,0.0,0.0,0.33,1,1,11,3,1,0,0,S,0.0151515151515151,0
삼성화재,2017-12-10,0,김강녕,0.0,0.0,0.0,0.0,0.0,0.0,10,8,1,0,0,0,1,Li,0.0,0
삼성화재,2017-12-10,0,김정호,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,L,0.0,0
한국전력,2017-12-10,1,펠리페,51.02,57.89,36.0,0.0,100.0,0.25,4,4,2,1,11,4,10,R,0.375,1
한국전력,2017-12-10,1,전광인,53.85,50.0,100.0,0.0,42.86,0.75,7,4,3,1,11,1,6,L,0.225,1
한국전력,2017-12-10,1,공재학,68.42,63.64,0.0,0.0,85.71,0.0,6,4,5,1,9,2,1,L,0.1875,1
한국전력,2017-12-10,1,이재목,66.67,0.0,0.0,75.0,0.0,0.0,1,0,2,0,15,1,1,C,0.0875,1
한국전력,2017-12-10,1,안우재,37.5,0.0,0.0,42.86,0.0,0.0,2,2,0,0,13,4,5,C,0.0875,1
한국전력,2017-12-10,1,이호건,100.0,100.0,0.0,0.0,0.0,0.25,5,4,92,55,3,1,1,S,0.0375,1
한국전력,2017-12-10,1,권영민,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,S,0.0,0
한국전력,2017-12-10,1,김진수,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,1,0,0,0,Li,0.0,0
한국전력,2017-12-10,1,오재성,0.0,0.0,0.0,0.0,0.0,0.0,10,10,2,1,0,0,0,Li,0.0,0
한국전력,2017-12-10,1,이승현,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,S,0.0,0
KB손해보험,2017-12-12,0,알렉스,60.47,52.17,58.33,0.0,85.71,0.8,11,7,5,0,3,2,9,L,0.4266666666666667,1
KB손해보험,2017-12-12,0,손현종,43.75,44.44,0.0,0.0,50.0,0.0,3,3,0,0,5,2,3,L,0.12,1
KB손해보험,2017-12-12,0,강영준,50.0,0.0,62.5,0.0,100.0,0.25,1,0,2,1,1,0,4,R,0.1066666666666666,0
KB손해보험,2017-12-12,0,이강원,28.57,12.5,75.0,0.0,0.0,0.33,3,0,4,1,4,1,5,R,0.08,1
KB손해보험,2017-12-12,0,황두연,71.43,100.0,0.0,0.0,60.0,0.0,6,3,3,0,2,1,3,L,0.08,0
KB손해보험,2017-12-12,0,이선규,75.0,0.0,0.0,75.0,0.0,0.0,5,5,0,0,14,3,1,C,0.08,1
KB손해보험,2017-12-12,0,하현용,66.67,50.0,0.0,75.0,0.0,0.0,1,1,3,1,5,0,2,C,0.0533333333333333,1
KB손해보험,2017-12-12,0,양준식,100.0,100.0,0.0,0.0,0.0,0.0,7,4,53,34,6,2,1,S,0.04,1
KB손해보험,2017-12-12,0,김홍정,100.0,0.0,0.0,100.0,0.0,0.0,1,1,1,0,3,0,0,C,0.0133333333333333,0
KB손해보험,2017-12-12,0,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,8,5,7,1,0,0,0,Li,0.0,0
KB손해보험,2017-12-12,0,박광희,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2017-12-12,0,백계중,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Li,0.0,0
대한항공,2017-12-12,1,가스파리니,67.39,72.22,64.71,0.0,63.64,0.4,6,3,1,1,7,0,4,R,0.4714285714285714,1
대한항공,2017-12-12,1,정지석,47.62,50.0,22.22,0.0,71.43,0.4,8,6,6,2,6,0,10,L,0.1714285714285714,1
대한항공,2017-12-12,1,김성민,53.85,50.0,100.0,0.0,44.44,0.2,4,4,1,0,6,1,3,L,0.1285714285714285,1
대한항공,2017-12-12,1,진성태,55.56,0.0,0.0,62.5,0.0,0.2,6,5,0,0,12,1,1,C,0.1,1
대한항공,2017-12-12,1,최석기,66.67,0.0,0.0,66.67,0.0,0.0,1,1,1,1,10,2,1,C,0.0571428571428571,1
대한항공,2017-12-12,1,임동혁,50.0,0.0,100.0,0.0,0.0,0.5,1,0,0,0,2,0,0,R,0.0428571428571428,0
대한항공,2017-12-12,1,한선수,0.0,0.0,0.0,0.0,0.0,0.0,2,1,80,47,16,2,2,S,0.0285714285714285,1
대한항공,2017-12-12,1,백광현,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,0,0,0,Li,0.0,0
대한항공,2017-12-12,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2,1,0,0,0,Li,0.0,0
OK저축은행,2017-12-13,0,송명근,52.38,33.33,50.0,0.0,66.67,0.67,1,1,1,0,7,1,6,L,0.3783783783783784,1
OK저축은행,2017-12-13,0,마르코,38.46,37.5,46.15,0.0,20.0,0.0,2,1,0,0,3,3,10,R,0.3513513513513513,1
OK저축은행,2017-12-13,0,김요한,66.67,0.0,0.0,75.0,0.0,0.0,1,1,1,0,9,2,4,C,0.1621621621621621,1
OK저축은행,2017-12-13,0,박원빈,40.0,0.0,0.0,40.0,0.0,0.0,1,1,0,0,7,2,1,C,0.1081081081081081,1
OK저축은행,2017-12-13,0,이민규,0.0,0.0,0.0,0.0,0.0,0.0,2,2,55,28,2,0,0,S,0.0,1
OK저축은행,2017-12-13,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,1,0,0,0,Li,0.0,0
우리카드,2017-12-13,1,파다르,66.67,50.0,75.0,0.0,100.0,0.67,6,4,0,0,6,3,2,R,0.4468085106382978,1
우리카드,2017-12-13,1,나경복,50.0,60.0,25.0,0.0,20.0,0.33,8,4,1,0,7,1,2,L,0.2340425531914893,1
우리카드,2017-12-13,1,신으뜸,80.0,100.0,0.0,0.0,75.0,0.0,9,6,0,0,5,2,2,L,0.1276595744680851,1
우리카드,2017-12-13,1,우상조,42.86,50.0,0.0,40.0,0.0,0.33,0,0,0,0,2,0,2,C,0.0851063829787234,1
우리카드,2017-12-13,1,유광우,50.0,50.0,0.0,0.0,0.0,0.0,4,4,49,29,4,2,0,S,0.0638297872340425,1
우리카드,2017-12-13,1,구도현,66.67,0.0,0.0,66.67,0.0,0.0,1,1,1,0,5,0,1,C,0.0425531914893617,1
우리카드,2017-12-13,1,김동훈,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,S,0.0,0
우리카드,2017-12-13,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,8,7,4,2,0,0,0,Li,0.0,0
우리카드,2017-12-13,1,정민수,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0,Li,0.0,0
한국전력,2017-12-14,0,펠리페,38.46,38.46,36.36,0.0,50.0,0.0,7,5,1,0,6,0,7,R,0.4411764705882353,1
한국전력,2017-12-14,0,전광인,30.43,30.77,33.33,0.0,28.57,0.0,9,6,4,2,7,1,8,L,0.2352941176470588,1
한국전력,2017-12-14,0,공재학,41.67,33.33,0.0,0.0,66.67,0.0,6,3,2,0,4,0,1,L,0.1470588235294117,1
한국전력,2017-12-14,0,안우재,33.33,100.0,0.0,20.0,0.0,0.0,4,4,2,0,6,2,2,C,0.1176470588235294,1
한국전력,2017-12-14,0,이재목,25.0,0.0,0.0,33.33,0.0,0.33,1,1,0,0,2,0,0,C,0.0588235294117647,1
한국전력,2017-12-14,0,이호건,0.0,0.0,0.0,0.0,0.0,0.0,3,3,54,21,1,0,1,S,0.0,1
한국전력,2017-12-14,0,권영민,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,4,2,0,1,S,0.0,0
한국전력,2017-12-14,0,오재성,0.0,0.0,0.0,0.0,0.0,0.0,10,10,2,0,0,0,0,Li,0.0,0
한국전력,2017-12-14,0,이승현,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,S,0.0,0
현대캐피탈,2017-12-14,1,문성민,75.0,66.67,83.33,0.0,66.67,0.0,9,8,0,0,5,2,4,R,0.3469387755102041,1
현대캐피탈,2017-12-14,1,안드레아스,61.11,42.86,83.33,0.0,60.0,0.33,10,10,2,0,6,0,3,L,0.2448979591836734,1
현대캐피탈,2017-12-14,1,신영석,33.33,0.0,0.0,33.33,0.0,0.33,2,1,1,1,17,3,1,C,0.1428571428571428,1
현대캐피탈,2017-12-14,1,박주형,50.0,50.0,33.33,0.0,60.0,0.0,6,6,3,0,6,0,4,L,0.1224489795918367,0
현대캐피탈,2017-12-14,1,김재휘,50.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,8,1,0,C,0.0612244897959183,0
현대캐피탈,2017-12-14,1,노재욱,0.0,0.0,0.0,0.0,0.0,0.33,4,4,55,30,5,2,2,S,0.0612244897959183,1
현대캐피탈,2017-12-14,1,이시우,0.0,0.0,0.0,0.0,0.0,0.33,0,0,2,0,0,0,0,L,0.0204081632653061,0
현대캐피탈,2017-12-14,1,박종영,0.0,0.0,0.0,0.0,0.0,0.0,6,5,5,2,0,0,0,Li,0.0,0
현대캐피탈,2017-12-14,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0,0,Li,0.0,0
삼성화재,2017-12-15,1,타이스,61.11,52.94,64.29,0.0,100.0,0.5,6,5,1,0,7,2,10,L,0.3611111111111111,1
삼성화재,2017-12-15,1,박철우,62.96,50.0,72.73,0.0,66.67,0.25,6,4,3,0,5,2,6,R,0.2777777777777778,1
삼성화재,2017-12-15,1,박상하,62.5,0.0,0.0,62.5,0.0,0.25,2,2,1,0,6,4,2,C,0.1388888888888889,1
삼성화재,2017-12-15,1,김규민,50.0,0.0,0.0,66.67,0.0,0.0,3,2,3,0,10,4,1,C,0.0833333333333333,1
삼성화재,2017-12-15,1,김형진,50.0,50.0,0.0,0.0,0.0,0.5,2,2,71,45,9,2,5,S,0.0833333333333333,1
삼성화재,2017-12-15,1,류윤식,37.5,40.0,0.0,0.0,50.0,0.0,2,2,1,0,3,0,3,L,0.0416666666666666,1
삼성화재,2017-12-15,1,김나운,0.0,0.0,0.0,0.0,0.0,0.25,1,1,0,0,1,0,2,L,0.0138888888888888,0
삼성화재,2017-12-15,1,김정호,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,3,L,0.0,0
삼성화재,2017-12-15,1,부용찬,0.0,0.0,0.0,0.0,0.0,0.0,14,9,3,2,0,0,0,Li,0.0,0
KB손해보험,2017-12-15,0,이강원,50.0,30.77,63.64,0.0,66.67,0.0,7,3,0,0,5,0,2,R,0.4146341463414634,1
KB손해보험,2017-12-15,0,알렉스,30.0,14.29,66.67,0.0,30.0,0.25,5,5,1,1,8,3,6,L,0.2439024390243902,1
KB손해보험,2017-12-15,0,손현종,33.33,0.0,0.0,0.0,50.0,0.25,3,2,0,0,4,0,4,L,0.0975609756097561,1
KB손해보험,2017-12-15,0,이선규,100.0,0.0,0.0,100.0,0.0,0.0,3,1,2,1,9,1,2,C,0.0975609756097561,1
KB손해보험,2017-12-15,0,양준식,100.0,100.0,0.0,0.0,0.0,0.5,4,2,60,25,2,1,1,S,0.0975609756097561,1
KB손해보험,2017-12-15,0,황두연,33.33,0.0,0.0,0.0,50.0,0.0,1,1,1,0,0,0,1,L,0.024390243902439,0
KB손해보험,2017-12-15,0,하현용,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,1,1,C,0.024390243902439,1
KB손해보험,2017-12-15,0,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,8,7,5,1,0,0,0,Li,0.0,0
OK저축은행,2017-12-16,0,송명근,56.1,38.46,63.64,0.0,66.67,0.6,12,8,1,0,3,0,8,L,0.3768115942028985,1
OK저축은행,2017-12-16,0,송희채,77.78,33.33,100.0,0.0,100.0,0.2,2,1,3,2,8,0,5,L,0.217391304347826,1
OK저축은행,2017-12-16,0,김요한,27.27,11.11,0.0,50.0,57.14,0.0,0,0,0,0,6,1,4,C,0.1014492753623188,1
OK저축은행,2017-12-16,0,마르코,23.81,22.22,40.0,0.0,14.29,0.0,4,3,2,0,1,1,7,R,0.0869565217391304,0
OK저축은행,2017-12-16,0,손주형,83.33,50.0,0.0,100.0,0.0,0.0,0,0,4,0,5,1,3,C,0.0869565217391304,1
OK저축은행,2017-12-16,0,박원빈,25.0,0.0,0.0,25.0,0.0,0.0,1,0,1,0,15,3,1,C,0.072463768115942,1
OK저축은행,2017-12-16,0,이민규,66.67,66.67,0.0,0.0,0.0,0.2,13,10,99,52,7,1,0,S,0.0579710144927536,1
OK저축은행,2017-12-16,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,19,15,7,2,0,0,0,Li,0.0,0
대한항공,2017-12-16,1,가스파리니,62.5,38.46,71.43,0.0,64.29,0.8,4,3,1,0,11,3,12,R,0.4827586206896552,1
대한항공,2017-12-16,1,정지석,68.0,33.33,60.0,0.0,81.82,0.2,12,9,4,1,8,2,9,L,0.2298850574712643,1
대한항공,2017-12-16,1,김성민,56.25,33.33,40.0,0.0,75.0,0.2,11,6,5,0,9,1,10,L,0.1264367816091954,1
대한항공,2017-12-16,1,진성태,37.5,0.0,0.0,42.86,0.0,0.0,4,2,1,1,12,5,2,C,0.0919540229885057,1
대한항공,2017-12-16,1,최석기,50.0,0.0,0.0,50.0,0.0,0.0,2,2,1,0,11,1,1,C,0.057471264367816,1
대한항공,2017-12-16,1,한선수,0.0,0.0,0.0,0.0,0.0,0.0,15,12,97,59,3,1,1,S,0.0114942528735632,1
대한항공,2017-12-16,1,백광현,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,0,0,0,Li,0.0,0
대한항공,2017-12-16,1,임동혁,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,R,0.0,0
대한항공,2017-12-16,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1,0,0,0,0,Li,0.0,0
대한항공,2017-12-16,1,조재영,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,C,0.0,0
대한항공,2017-12-16,1,황승빈,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7,5,1,0,1,S,0.0,0
현대캐피탈,2017-12-17,0,문성민,54.72,41.18,58.06,0.0,80.0,0.0,7,5,2,0,6,1,6,R,0.3703703703703703,1
현대캐피탈,2017-12-17,0,송준호,55.56,18.18,50.0,0.0,85.71,0.0,8,7,1,1,4,1,2,R,0.1975308641975308,1
현대캐피탈,2017-12-17,0,신영석,70.0,0.0,0.0,77.78,0.0,0.4,2,2,5,1,24,3,2,C,0.1481481481481481,1
현대캐피탈,2017-12-17,0,안드레아스,42.86,71.43,20.0,0.0,33.33,0.25,7,4,0,0,2,0,5,L,0.1234567901234567,1
현대캐피탈,2017-12-17,0,차영석,25.0,0.0,0.0,25.0,0.0,0.4,2,1,0,0,14,2,2,C,0.0617283950617283,1
현대캐피탈,2017-12-17,0,이시우,42.86,25.0,0.0,0.0,66.67,0.2,1,1,0,0,1,0,4,L,0.0493827160493827,0
현대캐피탈,2017-12-17,0,이승원,0.0,0.0,0.0,0.0,0.0,0.2,11,8,106,56,9,3,2,S,0.0493827160493827,1
현대캐피탈,2017-12-17,0,박종영,0.0,0.0,0.0,0.0,0.0,0.0,8,6,4,1,0,0,0,Li,0.0,0
현대캐피탈,2017-12-17,0,여오현,0.0,0.0,0.0,0.0,0.0,0.0,8,8,8,4,0,0,0,Li,0.0,0
우리카드,2017-12-17,1,파다르,59.32,52.5,68.75,0.0,100.0,0.8,4,2,1,0,13,2,11,R,0.4880952380952381,1
우리카드,2017-12-17,1,나경복,41.18,35.29,33.33,0.0,46.15,0.2,7,5,4,1,9,4,7,L,0.2261904761904762,1
우리카드,2017-12-17,1,신으뜸,66.67,25.0,0.0,0.0,87.5,0.0,10,7,2,1,7,2,2,L,0.119047619047619,1
우리카드,2017-12-17,1,구도현,57.14,100.0,0.0,50.0,0.0,0.0,3,3,4,2,15,4,0,C,0.0952380952380952,1
우리카드,2017-12-17,1,우상조,50.0,0.0,0.0,60.0,0.0,0.0,1,1,1,0,6,0,1,C,0.0357142857142857,1
우리카드,2017-12-17,1,조근호,100.0,0.0,0.0,100.0,0.0,0.0,2,2,0,0,5,0,1,C,0.0238095238095238,0
우리카드,2017-12-17,1,유광우,50.0,50.0,0.0,0.0,0.0,0.0,18,14,103,61,2,0,3,S,0.0119047619047619,1
우리카드,2017-12-17,1,김동훈,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,1,S,0.0,0
우리카드,2017-12-17,1,김정환,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,L,0.0,0
우리카드,2017-12-17,1,정민수,0.0,0.0,0.0,0.0,0.0,0.0,10,7,8,1,0,0,0,Li,0.0,0
한국전력,2017-12-19,0,펠리페,38.46,33.33,47.06,0.0,50.0,1.5,11,6,2,0,11,3,11,R,0.4393939393939394,1
한국전력,2017-12-19,0,전광인,41.94,40.0,0.0,0.0,70.0,0.0,7,5,2,0,6,1,4,L,0.2121212121212121,1
한국전력,2017-12-19,0,공재학,47.37,40.0,0.0,0.0,75.0,0.0,12,11,6,1,2,0,5,L,0.1363636363636363,1
한국전력,2017-12-19,0,이재목,45.45,0.0,0.0,50.0,0.0,0.25,5,3,3,0,14,2,1,C,0.1212121212121212,1
한국전력,2017-12-19,0,안우재,50.0,100.0,0.0,25.0,0.0,0.0,2,1,5,0,17,2,2,C,0.0757575757575757,1
한국전력,2017-12-19,0,이호건,0.0,0.0,0.0,0.0,0.0,0.0,15,13,86,40,4,1,0,S,0.0151515151515151,1
한국전력,2017-12-19,0,권영민,0.0,0.0,0.0,0.0,0.0,0.0,2,2,7,3,0,0,0,S,0.0,0
한국전력,2017-12-19,0,오재성,0.0,0.0,0.0,0.0,0.0,0.0,8,7,6,3,0,0,0,Li,0.0,0
KB손해보험,2017-12-19,1,알렉스,55.56,50.0,62.5,0.0,50.0,0.75,13,9,5,0,11,4,10,L,0.4933333333333333,1
KB손해보험,2017-12-19,1,이강원,46.43,40.0,50.0,0.0,50.0,0.0,9,5,6,0,8,2,8,R,0.2,1
KB손해보험,2017-12-19,1,황두연,47.37,37.5,0.0,0.0,66.67,0.5,12,12,3,2,3,0,2,L,0.1466666666666666,1
KB손해보험,2017-12-19,1,하현용,75.0,0.0,0.0,75.0,0.0,0.25,4,4,2,0,15,3,2,C,0.0933333333333333,1
KB손해보험,2017-12-19,1,이선규,75.0,100.0,0.0,50.0,0.0,0.0,2,2,1,0,10,0,0,C,0.04,1
KB손해보험,2017-12-19,1,황택의,0.0,0.0,0.0,0.0,0.0,0.5,4,3,80,44,9,0,3,S,0.0266666666666666,1
KB손해보험,2017-12-19,1,손현종,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2017-12-19,1,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,12,10,5,2,0,0,0,Li,0.0,0
KB손해보험,2017-12-19,1,박광희,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,L,0.0,0
KB손해보험,2017-12-19,1,양준식,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,7,1,0,1,S,0.0,0
KB손해보험,2017-12-19,1,한기호,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,1,0,0,0,Li,0.0,0
OK저축은행,2017-12-20,0,마르코,46.43,33.33,42.86,0.0,100.0,0.0,4,2,3,0,4,0,10,R,0.2363636363636363,1
OK저축은행,2017-12-20,0,송희채,61.11,50.0,60.0,0.0,75.0,0.0,10,4,4,1,6,1,2,L,0.2181818181818181,1
OK저축은행,2017-12-20,0,송명근,41.67,25.0,44.44,0.0,37.5,0.0,4,2,1,0,2,0,8,L,0.1818181818181818,1
