팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버,시간차_성공률,이동_성공률,후위_성공률,속공_성공률
한국도로공사,2017-10-29,0,임명옥,0.0,0.0,0.0,0.0,32.0,31.0,15.0,6.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-10-31,0,듀크,51.11,47.06,50.0,0.0,10.0,8.0,3.0,0.0,5.0,1.0,6,R,0.5106382978723404,1,,,,
GS칼텍스,2017-10-31,0,강소휘,26.92,11.76,62.5,0.33,11.0,11.0,1.0,0.0,6.0,1.0,5,L,0.1914893617021276,1,,,,
GS칼텍스,2017-10-31,0,표승주,42.11,33.33,44.44,0.33,5.0,3.0,4.0,0.0,4.0,0.0,1,R,0.1914893617021276,1,,,,
GS칼텍스,2017-10-31,0,문명화,22.22,0.0,0.0,0.33,5.0,3.0,0.0,0.0,13.0,0.0,0,C,0.0638297872340425,1,,,,
GS칼텍스,2017-10-31,0,한수진,0.0,0.0,0.0,0.33,4.0,4.0,15.0,5.0,1.0,0.0,3,L,0.0212765957446808,0,,,,
GS칼텍스,2017-10-31,0,이나연,100.0,100.0,0.0,0.0,3.0,2.0,73.0,35.0,5.0,0.0,1,S,0.0212765957446808,1,,,,
GS칼텍스,2017-10-31,0,나현정,0.0,0.0,0.0,0.0,21.0,21.0,5.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
IBK기업은행,2017-10-31,1,메디,48.72,56.52,75.0,0.33,14.0,13.0,4.0,1.0,1.0,1.0,4,L,0.3818181818181818,1,,,,
IBK기업은행,2017-10-31,1,고예림,50.0,52.63,0.0,0.0,7.0,7.0,6.0,0.0,7.0,1.0,1,L,0.2363636363636363,1,,,,
IBK기업은행,2017-10-31,1,김희진,50.0,28.57,100.0,0.0,6.0,6.0,3.0,3.0,11.0,2.0,2,R,0.2,1,,,,
IBK기업은행,2017-10-31,1,김수지,18.18,0.0,0.0,0.0,3.0,3.0,4.0,1.0,11.0,2.0,2,C,0.0727272727272727,1,,,,
IBK기업은행,2017-10-31,1,김미연,28.57,25.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0,L,0.0363636363636363,0,,,,
IBK기업은행,2017-10-31,1,김현지,50.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,8.0,1.0,0,C,0.0363636363636363,0,,,,
IBK기업은행,2017-10-31,1,염혜선,50.0,50.0,0.0,0.0,13.0,12.0,60.0,28.0,3.0,0.0,1,S,0.0181818181818181,1,,,,
IBK기업은행,2017-10-31,1,노란,0.0,0.0,0.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,1,L,0.0181818181818181,0,,,,
IBK기업은행,2017-10-31,1,김혜선,0.0,0.0,0.0,0.0,21.0,17.0,10.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2017-11-01,0,심슨,43.75,36.67,0.0,0.0,14.0,11.0,4.0,0.0,6.0,0.0,6,L,0.525,1,,,,
흥국생명,2017-11-01,0,이재영,20.0,30.43,0.0,0.0,12.0,12.0,1.0,0.0,4.0,1.0,5,L,0.2,1,,,,
흥국생명,2017-11-01,0,정시영,20.0,0.0,0.0,0.33,7.0,3.0,2.0,0.0,6.0,1.0,2,R,0.1,1,,,,
흥국생명,2017-11-01,0,김채연,11.11,25.0,0.0,0.33,1.0,1.0,2.0,0.0,7.0,2.0,3,C,0.1,1,,,,
흥국생명,2017-11-01,0,공윤희,20.0,25.0,25.0,0.0,4.0,4.0,5.0,1.0,1.0,0.0,4,R,0.075,0,,,,
흥국생명,2017-11-01,0,김해란,0.0,0.0,0.0,0.0,23.0,22.0,16.0,8.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2017-11-01,0,조송화,0.0,0.0,0.0,0.0,18.0,15.0,101.0,28.0,6.0,0.0,0,S,0.0,1,,,,
한국도로공사,2017-11-01,1,이바나,28.57,20.69,44.44,0.67,11.0,10.0,1.0,0.0,8.0,3.0,4,R,0.3518518518518518,1,,,,
한국도로공사,2017-11-01,1,박정아,47.37,28.57,90.0,0.0,9.0,9.0,2.0,0.0,6.0,0.0,2,L,0.3333333333333333,1,,,,
한국도로공사,2017-11-01,1,배유나,40.0,40.0,0.0,0.33,6.0,5.0,4.0,3.0,17.0,5.0,0,C,0.1851851851851851,1,,,,
한국도로공사,2017-11-01,1,정대영,12.5,0.0,0.0,0.0,7.0,6.0,7.0,1.0,16.0,2.0,0,C,0.0555555555555555,1,,,,
한국도로공사,2017-11-01,1,문정원,25.0,50.0,0.0,0.67,10.0,8.0,5.0,0.0,5.0,0.0,1,R,0.0555555555555555,1,,,,
한국도로공사,2017-11-01,1,이효희,50.0,50.0,0.0,0.0,8.0,8.0,79.0,30.0,2.0,0.0,0,S,0.0185185185185185,1,,,,
한국도로공사,2017-11-01,1,임명옥,0.0,0.0,0.0,0.0,24.0,24.0,8.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-11-04,1,듀크,44.12,62.5,46.15,0.0,13.0,9.0,2.0,0.0,8.0,1.0,5,R,0.3647058823529411,1,,,,
GS칼텍스,2017-11-04,1,표승주,62.86,46.15,82.35,0.0,7.0,7.0,3.0,1.0,14.0,2.0,2,R,0.2823529411764706,1,,,,
GS칼텍스,2017-11-04,1,강소휘,39.47,28.57,50.0,0.0,16.0,13.0,3.0,2.0,5.0,1.0,6,L,0.188235294117647,1,,,,
GS칼텍스,2017-11-04,1,김유리,40.0,50.0,0.0,0.25,2.0,2.0,1.0,0.0,19.0,5.0,4,C,0.0941176470588235,1,,,,
GS칼텍스,2017-11-04,1,문명화,25.0,100.0,0.0,0.25,5.0,2.0,2.0,0.0,10.0,3.0,2,C,0.0588235294117647,1,,,,
GS칼텍스,2017-11-04,1,이영,25.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,2,C,0.0117647058823529,0,,,,
GS칼텍스,2017-11-04,1,이나연,0.0,0.0,0.0,0.0,14.0,13.0,109.0,49.0,6.0,0.0,3,S,0.0,1,,,,
GS칼텍스,2017-11-04,1,나현정,0.0,0.0,0.0,0.0,32.0,26.0,19.0,9.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-11-04,1,한다혜,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,L,0.0,0,,,,
GS칼텍스,2017-11-04,1,한수진,0.0,0.0,0.0,0.0,5.0,4.0,19.0,6.0,0.0,0.0,0,L,0.0,0,,,,
흥국생명,2017-11-04,0,심슨,39.73,44.0,0.0,0.4,17.0,14.0,7.0,1.0,7.0,2.0,8,L,0.4520547945205479,1,,,,
흥국생명,2017-11-04,0,이재영,38.46,45.71,33.33,0.4,17.0,13.0,8.0,0.0,9.0,0.0,10,L,0.3013698630136986,1,,,,
흥국생명,2017-11-04,0,정시영,35.71,33.33,0.0,0.0,3.0,2.0,3.0,0.0,10.0,2.0,1,R,0.0958904109589041,1,,,,
흥국생명,2017-11-04,0,공윤희,41.67,50.0,33.33,0.0,13.0,10.0,5.0,2.0,8.0,0.0,4,R,0.0684931506849315,1,,,,
흥국생명,2017-11-04,0,김채연,62.5,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0,C,0.0684931506849315,1,,,,
흥국생명,2017-11-04,0,조송화,100.0,100.0,0.0,0.0,11.0,6.0,138.0,56.0,10.0,0.0,0,S,0.0136986301369863,1,,,,
흥국생명,2017-11-04,0,김해란,0.0,0.0,0.0,0.0,34.0,29.0,6.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2017-11-04,0,남지연,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
흥국생명,2017-11-04,0,임해정,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,C,0.0,0,,,,
흥국생명,2017-11-04,0,한지현,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0,L,0.0,0,,,,
한국도로공사,2017-11-05,1,이바나,36.92,29.41,55.56,0.5,13.0,7.0,4.0,0.0,9.0,1.0,5,R,0.3375,1,,,,
한국도로공사,2017-11-05,1,정대영,64.71,50.0,100.0,0.25,12.0,12.0,9.0,3.0,19.0,4.0,0,C,0.2,1,,,,
한국도로공사,2017-11-05,1,박정아,29.55,35.29,31.58,0.0,17.0,15.0,3.0,1.0,11.0,2.0,5,L,0.1875,1,,,,
한국도로공사,2017-11-05,1,배유나,50.0,71.43,0.0,0.25,4.0,4.0,10.0,3.0,16.0,2.0,2,C,0.1625,1,,,,
한국도로공사,2017-11-05,1,문정원,66.67,60.0,100.0,0.0,16.0,16.0,3.0,0.0,10.0,2.0,5,R,0.075,1,,,,
한국도로공사,2017-11-05,1,이효희,33.33,50.0,0.0,0.0,11.0,8.0,110.0,49.0,4.0,0.0,1,S,0.0125,1,,,,
한국도로공사,2017-11-05,1,전새얀,50.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0,L,0.0125,0,,,,
한국도로공사,2017-11-05,1,정선아,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0,C,0.0125,0,,,,
한국도로공사,2017-11-05,1,유서연,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,0,L,0.0,0,,,,
한국도로공사,2017-11-05,1,임명옥,0.0,0.0,0.0,0.0,31.0,30.0,22.0,4.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2017-11-05,0,엘리자베스,29.31,30.0,50.0,0.25,21.0,14.0,6.0,0.0,10.0,0.0,6,L,0.2857142857142857,1,,,,
현대건설,2017-11-05,0,황연주,28.57,33.33,37.5,0.25,16.0,13.0,6.0,1.0,11.0,2.0,2,R,0.2063492063492063,1,,,,
현대건설,2017-11-05,0,양효진,32.14,25.0,0.0,0.25,2.0,2.0,1.0,0.0,11.0,3.0,2,C,0.2063492063492063,1,,,,
현대건설,2017-11-05,0,황민경,33.33,26.67,38.46,0.0,14.0,14.0,10.0,1.0,9.0,0.0,8,L,0.1746031746031746,1,,,,
현대건설,2017-11-05,0,김세영,28.57,0.0,0.0,0.25,6.0,5.0,4.0,0.0,11.0,3.0,0,C,0.0952380952380952,1,,,,
현대건설,2017-11-05,0,이다영,0.0,0.0,0.0,0.0,18.0,12.0,131.0,44.0,10.0,2.0,1,S,0.0317460317460317,1,,,,
현대건설,2017-11-05,0,고유민,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
현대건설,2017-11-05,0,김연견,0.0,0.0,0.0,0.0,34.0,30.0,11.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2017-11-05,0,박혜미,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,L,0.0,0,,,,
IBK기업은행,2017-11-07,0,메디,40.58,41.3,33.33,0.0,21.0,18.0,8.0,2.0,12.0,2.0,1,L,0.379746835443038,1,,,,
IBK기업은행,2017-11-07,0,김희진,34.15,30.0,75.0,0.2,21.0,17.0,6.0,4.0,15.0,1.0,6,R,0.2025316455696202,1,,,,
IBK기업은행,2017-11-07,0,고예림,33.33,36.36,28.57,0.2,19.0,17.0,6.0,1.0,10.0,1.0,5,L,0.1772151898734177,1,,,,
IBK기업은행,2017-11-07,0,김수지,36.36,25.0,0.0,0.4,14.0,12.0,8.0,2.0,23.0,3.0,1,C,0.1645569620253164,1,,,,
IBK기업은행,2017-11-07,0,김현지,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,20.0,3.0,1,C,0.0379746835443038,1,,,,
IBK기업은행,2017-11-07,0,이고은,0.0,0.0,0.0,0.0,18.0,15.0,121.0,42.0,10.0,2.0,2,S,0.0253164556962025,1,,,,
IBK기업은행,2017-11-07,0,김미연,16.67,33.33,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1,L,0.0126582278481012,0,,,,
IBK기업은행,2017-11-07,0,김혜선,0.0,0.0,0.0,0.0,26.0,20.0,7.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
IBK기업은행,2017-11-07,0,노란,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2017-11-07,0,염혜선,0.0,0.0,0.0,0.0,1.0,1.0,21.0,4.0,0.0,0.0,2,S,0.0,0,,,,
IBK기업은행,2017-11-07,0,채선아,0.0,0.0,0.0,0.0,11.0,8.0,3.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2017-11-07,1,알레나,40.0,38.24,25.0,0.0,20.0,15.0,9.0,1.0,15.0,5.0,9,R,0.4404761904761904,1,,,,
KGC인삼공사,2017-11-07,1,한송이,33.33,22.22,46.67,0.0,23.0,22.0,7.0,3.0,17.0,5.0,2,L,0.2023809523809523,1,,,,
KGC인삼공사,2017-11-07,1,한수지,30.43,33.33,0.0,0.0,5.0,5.0,13.0,5.0,26.0,5.0,1,C,0.1428571428571428,1,,,,
KGC인삼공사,2017-11-07,1,최수빈,35.0,33.33,40.0,0.4,18.0,15.0,3.0,0.0,3.0,1.0,1,L,0.119047619047619,1,,,,
KGC인삼공사,2017-11-07,1,유희옥,41.67,0.0,0.0,0.4,7.0,7.0,7.0,3.0,17.0,0.0,2,C,0.0833333333333333,1,,,,
KGC인삼공사,2017-11-07,1,지민경,14.29,16.67,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0,L,0.0119047619047619,0,,,,
KGC인삼공사,2017-11-07,1,이재은,0.0,0.0,0.0,0.0,25.0,21.0,134.0,50.0,12.0,0.0,2,S,0.0,1,,,,
KGC인삼공사,2017-11-07,1,시은미,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0,0,,,,
KGC인삼공사,2017-11-07,1,오지영,0.0,0.0,0.0,0.0,34.0,32.0,12.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2017-11-08,0,엘리자베스,39.29,36.36,50.0,0.2,26.0,21.0,5.0,0.0,9.0,1.0,6,L,0.4166666666666667,1,,,,
현대건설,2017-11-08,0,황연주,37.5,53.85,36.36,0.4,16.0,12.0,5.0,1.0,19.0,1.0,4,R,0.1785714285714285,1,,,,
현대건설,2017-11-08,0,김세영,44.44,50.0,0.0,0.0,3.0,3.0,7.0,2.0,23.0,4.0,1,C,0.1428571428571428,1,,,,
현대건설,2017-11-08,0,양효진,41.18,0.0,0.0,0.0,3.0,2.0,3.0,0.0,16.0,2.0,3,C,0.1071428571428571,1,,,,
현대건설,2017-11-08,0,황민경,26.09,25.0,25.0,0.0,13.0,10.0,5.0,2.0,4.0,1.0,3,L,0.0833333333333333,1,,,,
현대건설,2017-11-08,0,이다영,33.33,33.33,0.0,0.2,20.0,14.0,148.0,59.0,18.0,4.0,2,S,0.0714285714285714,1,,,,
현대건설,2017-11-08,0,김연견,0.0,0.0,0.0,0.0,37.0,33.0,11.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2017-11-08,0,이영주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.0,0,,,,
GS칼텍스,2017-11-08,1,듀크,38.1,34.29,50.0,0.0,22.0,18.0,4.0,0.0,13.0,4.0,6,R,0.4090909090909091,1,,,,
GS칼텍스,2017-11-08,1,강소휘,41.18,38.46,45.0,0.0,8.0,6.0,7.0,5.0,8.0,0.0,4,L,0.2386363636363636,1,,,,
GS칼텍스,2017-11-08,1,표승주,41.94,50.0,38.89,0.4,16.0,12.0,2.0,0.0,14.0,1.0,2,R,0.1818181818181818,1,,,,
GS칼텍스,2017-11-08,1,김유리,27.27,50.0,0.0,0.0,7.0,7.0,0.0,0.0,12.0,3.0,2,C,0.0681818181818181,1,,,,
GS칼텍스,2017-11-08,1,문명화,42.86,50.0,0.0,0.0,2.0,1.0,1.0,0.0,11.0,2.0,0,C,0.0568181818181818,1,,,,
GS칼텍스,2017-11-08,1,김현정,100.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,C,0.034090909090909,0,,,,
GS칼텍스,2017-11-08,1,이나연,0.0,0.0,0.0,0.33,7.0,6.0,85.0,30.0,6.0,0.0,0,S,0.0113636363636363,0,,,,
GS칼텍스,2017-11-08,1,김채원,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
GS칼텍스,2017-11-08,1,나현정,0.0,0.0,0.0,0.0,41.0,36.0,15.0,5.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-11-08,1,한다혜,0.0,0.0,0.0,0.0,8.0,7.0,5.0,1.0,0.0,0.0,0,L,0.0,0,,,,
GS칼텍스,2017-11-08,1,한수진,0.0,0.0,0.0,0.0,8.0,6.0,71.0,31.0,2.0,0.0,4,L,0.0,1,,,,
한국도로공사,2017-11-09,1,이바나,41.3,38.46,40.0,0.33,12.0,9.0,0.0,0.0,7.0,1.0,4,R,0.3387096774193548,1,,,,
한국도로공사,2017-11-09,1,배유나,64.71,0.0,0.0,0.0,8.0,6.0,5.0,1.0,20.0,4.0,1,C,0.2419354838709677,1,,,,
한국도로공사,2017-11-09,1,정대영,41.18,66.67,0.0,0.0,11.0,9.0,5.0,2.0,17.0,6.0,2,C,0.2096774193548387,1,,,,
한국도로공사,2017-11-09,1,박정아,25.58,14.29,21.43,0.0,10.0,10.0,1.0,0.0,8.0,1.0,4,L,0.1935483870967742,1,,,,
한국도로공사,2017-11-09,1,이효희,50.0,50.0,0.0,0.0,11.0,10.0,102.0,41.0,5.0,0.0,0,S,0.0161290322580645,1,,,,
한국도로공사,2017-11-09,1,문정원,0.0,0.0,0.0,0.0,8.0,7.0,2.0,1.0,3.0,0.0,5,R,0.0,1,,,,
한국도로공사,2017-11-09,1,유서연,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
한국도로공사,2017-11-09,1,임명옥,0.0,0.0,0.0,0.0,22.0,20.0,12.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2017-11-09,1,정선아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,C,0.0,0,,,,
한국도로공사,2017-11-09,1,최은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,L,0.0,0,,,,
흥국생명,2017-11-09,0,심슨,38.89,38.46,66.67,0.67,13.0,10.0,3.0,0.0,10.0,2.0,5,L,0.4629629629629629,1,,,,
흥국생명,2017-11-09,0,이재영,42.42,45.45,0.0,0.0,9.0,6.0,7.0,0.0,2.0,1.0,4,L,0.2777777777777778,1,,,,
흥국생명,2017-11-09,0,정시영,41.67,100.0,0.0,0.0,3.0,2.0,5.0,2.0,12.0,1.0,2,R,0.1111111111111111,1,,,,
흥국생명,2017-11-09,0,신연경,18.18,17.65,0.0,0.0,13.0,12.0,4.0,0.0,5.0,0.0,4,L,0.074074074074074,1,,,,
흥국생명,2017-11-09,0,김나희,33.33,0.0,100.0,0.33,2.0,0.0,4.0,1.0,9.0,0.0,2,C,0.0555555555555555,1,,,,
흥국생명,2017-11-09,0,조송화,0.0,0.0,0.0,0.0,11.0,10.0,104.0,39.0,9.0,1.0,3,S,0.0185185185185185,1,,,,
흥국생명,2017-11-09,0,공윤희,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,R,0.0,0,,,,
흥국생명,2017-11-09,0,김해란,0.0,0.0,0.0,0.0,35.0,30.0,11.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2017-11-11,0,알레나,32.69,28.0,0.0,0.0,15.0,12.0,2.0,1.0,8.0,3.0,5,R,0.4878048780487805,1,,,,
KGC인삼공사,2017-11-11,0,한송이,27.59,25.0,33.33,0.0,10.0,6.0,3.0,1.0,9.0,1.0,2,L,0.2195121951219512,1,,,,
KGC인삼공사,2017-11-11,0,한수지,14.29,0.0,0.0,0.67,3.0,3.0,10.0,1.0,8.0,2.0,3,C,0.1463414634146341,1,,,,
KGC인삼공사,2017-11-11,0,유희옥,40.0,50.0,0.0,0.0,3.0,3.0,3.0,0.0,10.0,2.0,0,C,0.1463414634146341,1,,,,
KGC인삼공사,2017-11-11,0,최수빈,0.0,0.0,0.0,0.0,27.0,19.0,8.0,2.0,4.0,0.0,3,L,0.0,1,,,,
KGC인삼공사,2017-11-11,0,이재은,0.0,0.0,0.0,0.0,13.0,12.0,89.0,22.0,8.0,0.0,1,S,0.0,1,,,,
KGC인삼공사,2017-11-11,0,오지영,0.0,0.0,0.0,0.0,18.0,15.0,6.0,1.0,0.0,0.0,1,Li,0.0,0,,,,
IBK기업은행,2017-11-11,1,메디,39.02,33.33,66.67,1.0,13.0,12.0,6.0,1.0,15.0,4.0,5,L,0.3833333333333333,1,,,,
IBK기업은행,2017-11-11,1,고예림,38.71,42.11,44.44,0.67,8.0,8.0,3.0,0.0,7.0,0.0,4,L,0.2333333333333333,1,,,,
IBK기업은행,2017-11-11,1,김희진,34.62,33.33,80.0,0.33,10.0,8.0,4.0,0.0,20.0,3.0,3,R,0.2166666666666666,1,,,,
IBK기업은행,2017-11-11,1,김수지,50.0,0.0,0.0,0.67,0.0,0.0,2.0,2.0,9.0,2.0,0,C,0.1333333333333333,1,,,,
IBK기업은행,2017-11-11,1,김미연,28.57,50.0,0.0,0.0,4.0,4.0,5.0,3.0,12.0,0.0,2,L,0.0333333333333333,1,,,,
IBK기업은행,2017-11-11,1,김혜선,0.0,0.0,0.0,0.0,14.0,14.0,1.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
IBK기업은행,2017-11-11,1,이고은,0.0,0.0,0.0,0.0,17.0,15.0,86.0,33.0,2.0,0.0,1,S,0.0,1,,,,
IBK기업은행,2017-11-11,1,채선아,0.0,0.0,0.0,0.0,4.0,4.0,9.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-11-12,0,듀크,42.86,40.0,62.5,0.0,13.0,11.0,2.0,1.0,4.0,0.0,6,R,0.3333333333333333,1,,,,
GS칼텍스,2017-11-12,0,표승주,44.44,44.44,50.0,0.33,8.0,7.0,3.0,1.0,10.0,1.0,5,R,0.2592592592592592,1,,,,
GS칼텍스,2017-11-12,0,강소휘,31.43,38.89,18.18,0.0,7.0,7.0,2.0,0.0,9.0,0.0,6,L,0.2037037037037037,1,,,,
GS칼텍스,2017-11-12,0,김유리,28.57,0.0,0.0,0.0,5.0,3.0,2.0,2.0,16.0,3.0,0,C,0.0925925925925925,1,,,,
GS칼텍스,2017-11-12,0,문명화,40.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,15.0,3.0,0,C,0.0925925925925925,1,,,,
GS칼텍스,2017-11-12,0,이나연,0.0,0.0,0.0,0.0,6.0,5.0,80.0,31.0,4.0,1.0,2,S,0.0185185185185185,1,,,,
GS칼텍스,2017-11-12,0,나현정,0.0,0.0,0.0,0.0,24.0,21.0,10.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2017-11-12,0,안혜진,0.0,0.0,0.0,0.0,1.0,1.0,20.0,6.0,0.0,0.0,1,S,0.0,0,,,,
흥국생명,2017-11-12,1,이재영,42.31,38.89,62.5,1.0,9.0,9.0,3.0,1.0,7.0,0.0,5,L,0.5102040816326531,1,,,,
흥국생명,2017-11-12,1,이한비,40.0,47.06,33.33,0.33,12.0,11.0,1.0,0.0,1.0,0.0,4,L,0.2244897959183673,0,,,,
흥국생명,2017-11-12,1,정시영,37.5,0.0,0.0,0.0,4.0,4.0,2.0,0.0,12.0,1.0,1,R,0.1428571428571428,1,,,,
흥국생명,2017-11-12,1,김나희,36.36,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,0,C,0.0816326530612244,1,,,,
흥국생명,2017-11-12,1,조송화,0.0,0.0,0.0,0.67,14.0,11.0,106.0,42.0,13.0,0.0,1,S,0.0408163265306122,1,,,,
흥국생명,2017-11-12,1,신연경,0.0,0.0,0.0,0.0,17.0,16.0,5.0,0.0,5.0,0.0,1,L,0.0,1,,,,
흥국생명,2017-11-12,1,공윤희,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,R,0.0,0,,,,
흥국생명,2017-11-12,1,김해란,0.0,0.0,0.0,0.0,19.0,15.0,10.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2017-11-14,1,양효진,55.0,100.0,0.0,1.0,3.0,2.0,3.0,1.0,18.0,7.0,1,C,0.282051282051282,1,,,,
현대건설,2017-11-14,1,엘리자베스,48.15,30.77,50.0,0.75,9.0,7.0,2.0,0.0,6.0,1.0,3,L,0.2179487179487179,1,,,,
현대건설,2017-11-14,1,황연주,50.0,62.5,46.15,0.0,9.0,7.0,3.0,1.0,11.0,2.0,5,R,0.1923076923076923,1,,,,
현대건설,2017-11-14,1,황민경,40.0,41.67,33.33,0.25,17.0,12.0,1.0,0.0,3.0,0.0,2,L,0.1153846153846153,1,,,,
현대건설,2017-11-14,1,김세영,70.0,50.0,0.0,0.0,4.0,3.0,1.0,1.0,11.0,2.0,1,C,0.1153846153846153,1,,,,
현대건설,2017-11-14,1,이다영,33.33,33.33,0.0,0.0,7.0,5.0,92.0,45.0,10.0,5.0,4,S,0.0769230769230769,1,,,,
현대건설,2017-11-14,1,고유민,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
현대건설,2017-11-14,1,김연견,0.0,0.0,0.0,0.0,21.0,16.0,6.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2017-11-14,0,이바나,40.48,30.43,66.67,0.0,7.0,5.0,4.0,0.0,5.0,0.0,2,R,0.288135593220339,1,,,,
한국도로공사,2017-11-14,0,박정아,30.77,20.0,30.77,0.0,9.0,7.0,0.0,0.0,9.0,2.0,7,L,0.2372881355932203,1,,,,
한국도로공사,2017-11-14,0,배유나,66.67,50.0,0.0,0.25,3.0,3.0,6.0,2.0,9.0,1.0,2,C,0.2033898305084746,1,,,,
한국도로공사,2017-11-14,0,정대영,46.67,25.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,2,C,0.135593220338983,1,,,,
한국도로공사,2017-11-14,0,전새얀,50.0,33.33,66.67,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1,L,0.0508474576271186,0,,,,
한국도로공사,2017-11-14,0,정선아,66.67,50.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1,C,0.0508474576271186,0,,,,
한국도로공사,2017-11-14,0,문정원,50.0,0.0,50.0,0.0,9.0,7.0,3.0,2.0,4.0,0.0,1,R,0.0338983050847457,1,,,,
한국도로공사,2017-11-14,0,유서연,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
한국도로공사,2017-11-14,0,이효희,0.0,0.0,0.0,0.0,10.0,9.0,84.0,38.0,1.0,0.0,1,S,0.0,1,,,,
한국도로공사,2017-11-14,0,임명옥,0.0,0.0,0.0,0.0,21.0,16.0,16.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2017-11-15,1,알레나,50.0,38.89,0.0,0.0,10.0,8.0,5.0,1.0,3.0,1.0,4,R,0.4074074074074074,1,,,,
KGC인삼공사,2017-11-15,1,한수지,50.0,33.33,0.0,0.67,5.0,4.0,7.0,6.0,16.0,4.0,2,C,0.2222222222222222,1,,,,
